name,popularity,explicit,duration_ms,uri,album_uri,isrc
Lullabye (Goodnight My Angel),9,False,213681,spotify:track:1lCmkvrvjVsF53vovXU1h6,spotify:album:5ASqFPQZT7iJ3Txsly4JIC,GB-3ZT-09-22011
"Mass In C, K.317 ""Coronation"": 4. Sanctus",1,False,117866,spotify:track:1lO8N394gjfTdH3qUC6SxI,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF057501794
"Mother Knows Best - From ""Tangled""/Soundtrack Version",64,False,190440,spotify:track:1lOSxJNCLvWm2bYaTcTSmK,spotify:album:1l0aFrH24oPrQSqGtfeFyE,USWD11054838
"4 Motets pour le temps de Noël, FP 152: No. 1, Magnum mysterium",2,False,163281,spotify:track:1lb2BKEeXA8cx2jLxfqJel,spotify:album:6czmOzWnyfS71jDpRxZDam,CZA167201000
Tightrope (feat. Big Boi) - Big Boi Vocal Edit,53,False,262586,spotify:track:1ljzHUgt2SU2ADkhfa9eBC,spotify:album:7MvSB0JTdtl1pSwZcgvYQX,USBB41000024
Hurt,58,False,375933,spotify:track:1lo9k4PrxFd5Np4cAxXoKo,spotify:album:3nJnyDV8fwFpffo0EyHQto,USIR19400538
Sincerely Jane,0,False,221247,spotify:track:1lrBOE36rDMg2HrNEarO5m,spotify:album:3qJMqi0VzTFGSDTTMUI5n7,USE830902551
Run With Me,51,False,270123,spotify:track:1m8b3KFsAiGyjRc90ZfEB9,spotify:album:2McJE8dHLru3MgR1bcxdyF,KRF251900179
THE GIRLS - BLACKPINK THE GAME OST,76,False,162000,spotify:track:1mFpMoeZfkIqtqW2AfQ8ba,spotify:album:01K5Mr0IkO7GQrvoUEsWfS,KRA402300038
Hot Air Balloon,66,False,198693,spotify:track:1mdtLny0zugh89vokWGG80,spotify:album:5NMtxQJy4wq3mpo3ERVnLs,KRA302300353
Viva La Vida,89,False,242373,spotify:track:1mea3bSkSGXuIRvnydlB5b,spotify:album:1CEODgTmTwLyabvwd7HBty,GBAYE0800265
Forever & Always (Taylor’s Version),73,False,225328,spotify:track:1msEuwSBneBKpVCZQcFTsU,spotify:album:4hDok0OAJd57SGIT8xuWJH,USUG12100627
Lie,69,False,215752,spotify:track:1nWB8isqs2tviWk20G5pow,spotify:album:1vhNGBTFoaSTLbHjPGFIlF,KRA381601894
"Nocturne No. 15 in F Minor, Op. 55 No. 1",9,False,291240,spotify:track:1neavdmcTYipmJqCNlwhRo,spotify:album:0lrM7kR5o7iqkajLKIlzRg,GBF077640409
"Symphony No. 38 In D, K.504 ""Prague"": 2. Andante",4,False,537426,spotify:track:1nhBekRWgdBjtMPiGeKr0i,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF057701292
VISION,5,False,189173,spotify:track:1nmc8ngLcvccw7Lay5v5SP,spotify:album:7MQXcfzHmWjQAAIFhdy1mY,KRB462201184
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 7, The Battle",57,False,206968,spotify:track:1npEvrkd5GA8djI76r68Ay,spotify:album:54Awn36ryf55PkZyOR4iwQ,GBAYC1000862
Tessellate,62,False,181400,spotify:track:1o22EcqsCANhwYdaNOSdwS,spotify:album:6k3vC8nep1BfqAIJ81L6OL,GBZUZ1200066
GENTO,69,False,232621,spotify:track:1o6uF8VmXna99ysHTcQRI2,spotify:album:3cxdpO2eZx2VT2OWyca18o,PHS112300198
Hold On Tight,75,False,149718,spotify:track:1o844wI52S3TjXGBwvGcc7,spotify:album:4bWGRs1SqNwFXaRDXRAANN,GBAYE2300222
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",61,False,145146,spotify:track:1oDAFTOXZGSQedBa6hXGhT,spotify:album:54Awn36ryf55PkZyOR4iwQ,GBAYC1000878
Non mi avete fatto niente,45,False,208080,spotify:track:1oMYET9xQB8XpxwTt2c5Dz,spotify:album:3Qs5bBmUVXpZBcEkw4uxJ8,ITM381800004
Holiday Party,47,False,189306,spotify:track:1oVEVmVaI590kt8bCZ90uU,spotify:album:1FDlvA1PdZujiEhbXihIPJ,KRA382159869
Daylight,94,False,212953,spotify:track:1odExI7RdWc4BT515LTAwj,spotify:album:6NcI39WPu4kY6Tul11nhSv,QZXDB2300005
FOREVER 1,68,False,202533,spotify:track:1oen3GpTcA486fTHaT7neg,spotify:album:3CcgnUkTrUaPTt4Ms1MkoP,KRA302200135
Me And My Broken Heart,79,False,193733,spotify:track:1oew3nFNY3vMacJAsvry0S,spotify:album:02ae5i5UAoFrt2peVox9Xd,USUM71401800
♡Like Like♡ (prod. TAK & Giga),34,False,176226,spotify:track:1omLEo2l9bbtmZluDYvlze,spotify:album:1pDOA02w9EkzlNz1qnUedg,KSA012240064
Hot & Cold,59,False,207173,spotify:track:1oy2B6xsqSwCRBBynYtaUl,spotify:album:1HwnXJfZx8N8qDfzwUbxcw,KRA302200274
Hold My Heart,3,False,240013,spotify:track:1oyljwybETBhXYENumATMa,spotify:album:4aHUBNFRDR1DzCO8GULLTD,TCABM1340191
"Symphony No. 1 In C, Op. 21: 4. Finale (Adagio - Allegro molto e vivace)",6,False,353000,spotify:track:1p1AWD40l0YPpMQbHcncPX,spotify:album:2DQTNTznsteIZciZdyeWdj,DEF058401554
Blank Space,79,False,231826,spotify:track:1p80LdxRV74UKvL8gnD7ky,spotify:album:2QJmrSgbdM35R67eoGQo4j,USCJY1431309
"4 Motets pour un temps de pénitence, FP 97: No. 3, Tenebrae factae sunt",0,False,228722,spotify:track:1pEgzXriotJRGrgrmE2eHR,spotify:album:6czmOzWnyfS71jDpRxZDam,CZA167201011
We All Need Saving,0,False,221439,spotify:track:1pmXBVP9jTuMscTa5S9TOP,spotify:album:3qJMqi0VzTFGSDTTMUI5n7,USE830902553
FLIGHT,45,False,167106,spotify:track:1pvBm1ydKLXorYDdlIAeuj,spotify:album:079CeHOeWqD0AUwmPUIhXv,KRUM72300281
Coppélia / Tableau 1: No. 8 Final,0,False,291813,spotify:track:1q6d29hcZizG37UPMVIS1U,spotify:album:7jKT8NC2XfAs9RFKsrGz2p,AUAB01850293
Fairytale,38,False,194066,spotify:track:1q8eyTNRSGEAqSvTATTgIG,spotify:album:2Z9WUERfMjOgQ6ze9TcGbF,USSM10702217
BUTTERFLY,52,False,207226,spotify:track:1q97NRLZfQlXYvZJAQ7tln,spotify:album:2xPdgNkM4yIQmP7axJ1T1o,KRA382203173
It's not easy for you,55,False,140413,spotify:track:1qNk7XPTbyuO4bsDl0T6nN,spotify:album:3qmO83vO1SsdmP1Y0ljhSQ,JPWP02370424
"Overture ""Leonore No. 3"", Op. 72b",5,False,839000,spotify:track:1qP4L90ZORZad6pqdLMyci,spotify:album:2DQTNTznsteIZciZdyeWdj,DEF058500900
"Smoke (Prod. Dynamicduo, Padi)",75,False,209546,spotify:track:1qRfAvzRIJQodWKBNFAb6C,spotify:album:3fifgTm6PcVhHE9v72nlCb,KRA492300792
"24 Préludes, Op. 28: No. 16 in B-Flat Minor",12,False,58306,spotify:track:1qgyEAoSHWfXjFu00ttsZn,spotify:album:33YXJqoFV5AQwbo4yfk22n,DEF057530516
Love Lee,79,False,179683,spotify:track:1qosh64U6CR5ki1g1Rf2dZ,spotify:album:47xcjDSi1t6pQE2RvXKdUF,KRA402300033
"Ballade No. 1 in G Minor, Op. 23",14,False,583613,spotify:track:1r2DD0vabJ1pnNHIIizopr,spotify:album:0lrM7kR5o7iqkajLKIlzRg,GBF078340508
"Symphony No. 6 In F, Op. 68 -""Pastoral"": 3. Lustiges Zusammensein der Landleute (Allegro)",6,False,189533,spotify:track:1rClQ3viDyCkJVC2yealEp,spotify:album:2DQTNTznsteIZciZdyeWdj,DEF058204573
You Don't Know Me,63,True,213946,spotify:track:1rFMYAZxBoAKSzXI54brMu,spotify:album:3gdmWRWWJmkp5uMBXf755B,GBUM71606456
City Girls,64,True,230253,spotify:track:1rJUbH0v2E8t1GY4OAUTeC,spotify:album:7fZKtzZAsfH0kzeTivu5TG,USRC12001475
Poetry by Dead Men,42,False,228349,spotify:track:1rY7zvbYYWaj1OVa3YlwLv,spotify:album:5x2sDapUIdq0qk1ezff3gm,USSM11809227
Havana (feat. Young Thug),81,False,217306,spotify:track:1rfofaqEpACxVEHIZBJe6W,spotify:album:2vD3zSQr8hNlg0obNel4TE,USSM11706905
Song of the Caged Bird,46,False,185291,spotify:track:1rmCtRmkQXWKRhBi91NX3z,spotify:album:3YTWAm90osBvLNWCdF8Nq2,USTEY0900052
Replay,69,False,213826,spotify:track:1rp986nzkyAX1wFpxzbwlC,spotify:album:2aiM53N5DGm5VXnfjswpI7,KRA300803086
Because - Remastered 2009,60,False,165666,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,spotify:album:0ETFjACtuP2ADo6LFhL6HN,GBAYE0601697
So What,52,False,198000,spotify:track:1ry2mTVmAJHbNLzl5qww5v,spotify:album:3OOqAsk58Xv8DHu1gRGtaC,KRA382000125
"String Quartet in G Major, Op. 76, No. 1: IV. Allegro ma non troppo",0,False,371773,spotify:track:1ry7wBdzduwImFcrHsmkAS,spotify:album:1rNGG2I3AKJy9FWqUiitkc,NLA460810231
"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",0,False,384440,spotify:track:1rzoA7LbmuzUX7zPZfAEOm,spotify:album:478l1JdqbqDzcmmgrqw2zu,NLE421101404
"Violin Concerto in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": III. Allegro",9,False,173866,spotify:track:1s6z69thm3lJw9DHmTGmjc,spotify:album:4Uc1Cus3I9LjkI2XwtQnfc,DEF058104823
Black Out,42,False,227700,spotify:track:1sUOFqmIU38dQCA13aVKBL,spotify:album:5V8n6fqyAPxvFTibPhQVcp,KRA381700866
Domino,58,False,214893,spotify:track:1sjObenL1HryPaQOiMDVZ9,spotify:album:4lfFgz2rD1irxf7dZhNJht,USA2P2146870
"24 Préludes, Op. 28: No. 7 in A Major",12,False,44266,spotify:track:1t0Ymd079THxpBWALXe4gX,spotify:album:33YXJqoFV5AQwbo4yfk22n,DEF057530507
Save Tonight,67,False,239226,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,spotify:album:3P2WRy9eBoBbSTCZWGQOoO,USSM10027246
Black Mamba,68,False,174933,spotify:track:1t2qYCAjUAoGfeFeoBlK51,spotify:album:3syEYrKIsgxaZMB5t1dVG7,KRA302000590
Give it to me,58,False,201325,spotify:track:1t88m8JUlqn9kf0FLmVta5,spotify:album:1nErNFyYvHnuCYvfwrMyoz,KRA381204548
MY BAG,73,False,160520,spotify:track:1t8sqIScEIP0B4bQzBuI2P,spotify:album:1T2W9vDajFreUuycPDjUXk,KRA392100087
Say (All I Need),0,False,227946,spotify:track:1t9VIvxuGPM3zx7kR5CbPB,spotify:album:3HSd3voAxPxS50UrfInBVJ,USE830900677
Le Sacre du Printemps - Revised version for Orchestra (published 1947) / Part 1: The Adoration of the Earth: Introduction,30,False,198453,spotify:track:1tETD10MgBqYpqjlFdgH2W,spotify:album:317b74rpNBO2uhaJFyMaxJ,DEF056331701
DALLA DALLA - English Ver.,41,False,199873,spotify:track:1tQMEpkJ6ayK5w9mtW3Tqv,spotify:album:0hoNwSKuuOeT9eAxopgMdm,US5TA2000180
That Man,0,False,230693,spotify:track:1tSpZHA49KemUzdfra0QTh,spotify:album:1D8grnftAaivpmBkayUgMR,NLHR30900014
섬찟 (Hypnosis),61,False,146893,spotify:track:1tzeAVyGwvoHcVzDit0UeT,spotify:album:38VzP4yWfHdHafITKKRHEB,QM4TX2337769
And So It Goes,55,False,217573,spotify:track:1u7kQUb3lQcpHaYRfia13A,spotify:album:1Vw2uoVkLAJFVViJ1QyK1D,USSM18900213
"9 Sacred Pieces, TH 78: No. 2, Cherubic Hymn No. 2",0,False,352573,spotify:track:1uDDH4TncZQxOCYl9TjHKh,spotify:album:4udN7bCLaa8zCnaIvoxzOB,DEB111601002
Life's Too Short,54,False,178133,spotify:track:1uIN3VCVKzMXqF2A2Qlw5q,spotify:album:4w1dbvUy1crv0knXQvcSeY,KRA302200099
"String Quartet No. 8 in C Minor, Op. 110: III. Allegretto",4,False,288266,spotify:track:1uQEWRgoZxzAn7OScQl9nV,spotify:album:4V2YVRjysd08RF0GLRDDK7,FRZ140629070
"1,2,3 Eoi!",45,False,176093,spotify:track:1uYgNXNnBTQnboOwlYBLd1,spotify:album:6TOnqVuglIk6Db2TdUwTcZ,KRA382207760
The Real,55,False,190946,spotify:track:1uk5fYLx1f88DLte84Hl5j,spotify:album:3n1NaviPQXfiVQ0TarnAf4,KRA492100666
Rain,55,False,222047,spotify:track:1ukyvyEeSg1odSQvhlRAIU,spotify:album:5MgY1E2inbDcthAQEzwz8L,KRA301500733
"Piano Sonata No. 31 in A flat, Op. 110: 3b. Fuga (Allegro ma non troppo)",4,False,448426,spotify:track:1v3vMPC0nMLJ3pqTfIfSfE,spotify:album:7xbsSOswKgms1fUFuwKArz,GBF077210034
And So It Goes,21,False,190173,spotify:track:1v8w3Ve0EYhy8cMlRR92QM,spotify:album:10IUKCLZPs9onPwXfQVxfv,USBC19100610
Automatonic Electronic Harmonics,41,False,318536,spotify:track:1vRnOlS6Hei11RiUkKCXkO,spotify:album:4DECRyKlhKJgjZLLuvfAI6,TCABG1229946
"Waltz No. 1 in E-Flat Major, Op. 18 ""Grande valse brillante""",43,False,290773,spotify:track:1vWAWChbVffjnpl6PPzUA4,spotify:album:0yCrQ6dCqiI6ldqI8LPqWB,GBF078340610
Dance The Night - From Barbie The Album,92,False,176579,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,spotify:album:5cH7FqB7JD5q1tJXJ7FHYu,USAT22305457
Hit 'Em Up Style,0,False,201880,spotify:track:1vZFo0NkvmQPv08O4m11nU,spotify:album:27d96rqnXRtmrGBGHJzPBh,USE830900650
Santa Baby,85,False,206506,spotify:track:1vZKP9XURuqMp1SpXGnoyb,spotify:album:3YYxlTrYciDHu3j7E5wGrZ,USRC15302564
MAKE U DANCE (feat. EUNHA),0,False,157253,spotify:track:1vozwNInCvxQaBrc5a66eo,spotify:album:1UoyICgBwsGpylrHLj5zep,KRMIM2143667
"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": Andantino",0,False,270773,spotify:track:1vqoKICFQx8Qyt7dPY3oW7,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF056601403
Love Story,70,False,235266,spotify:track:1vrd6UOGamcKNGnSHJQlSt,spotify:album:2dqn5yOQWdyGwOpOIi9O4x,USCJY0803275
Amaranth,53,False,231444,spotify:track:1vzqcPRQ6P1Uw7NZ5M77wJ,spotify:album:4oOfQhhbHBfIcIDwuJjwTy,DED830710403
Carnival (The Last Day),26,False,261573,spotify:track:1wFwU41aWXC5wb7ycY9q61,spotify:album:1Lb5NVfPBTadR5jl6Vpkdq,KRA381601695
Can't Take My Eyes off You,0,False,259320,spotify:track:1wT7nx5HLq9mhBf3P0BwTf,spotify:album:7mTQ62MIYHSbkZHGjY0Ftg,QM9AA1693948
Drunk-Dazed,78,False,193260,spotify:track:1wcr8DjnN59Awev8nnKpQ4,spotify:album:4LGYBcRsteiXjcPD4QQvxv,USA2P2108330
"String Quartet No. 7 In F Major, Op. 59 No. 1: III. Adagio molto e mesto",4,False,738800,spotify:track:1wge9mEvEJs6W5WIFMuMgq,spotify:album:4JhUG1lr4xztAcqyA0Jm3a,USHM10542303
Happy Ending,47,False,276000,spotify:track:1wl3u4FrzcuBv2LQ97Z6TQ,spotify:album:4wKkXYJXQWDa9sndBSx0gI,USC7R0600016
Snow On The Beach (feat. Lana Del Rey),78,True,256124,spotify:track:1wtOxkiel43cVs0Yux5Q4h,spotify:album:151w1FgRZfnKZA9FEcg9Z3,USUG12205737
Coal Miners,0,False,298333,spotify:track:1x3jcWu8Vf2wQpRucVsFf0,spotify:album:7G36cnLPx9CuqnmZXYna4a,GBKPL1776588
Can't Help Falling In Love,53,False,178200,spotify:track:1xKScU3i8ho0OIhNoC5YW9,spotify:album:00JpoY0ZaQRXTNJUruibfX,USRC11700463
Macavity: The Mystery Cat,33,False,503320,spotify:track:1xTp65doSyf0vZz7OEsTyr,spotify:album:7dIID5jd8V3fR2NXkonyD3,GBUM71704127
When You Come Back Down,48,False,229626,spotify:track:1xVBmHH65VMaJP61SmOSUk,spotify:album:5SGG7graQOU3OnK3cZZCNd,USSH50042981
Slightly Tipsy (She is My Type♡ X SANDEUL),53,False,227986,spotify:track:1xWVYPdaLm909DbFmuPGOR,spotify:album:2bal48tjyi26OAxY2KxwFL,KRA382003053
Only Look At Me (나만 바라봐),52,False,240920,spotify:track:1xaLJbuJr6efSW8MFA7vTu,spotify:album:42BVvYE1FLO8mQH0ZJn4de,KRA491000162
"Eve, Psyche & the Bluebeard’s wife (English Ver.)",61,False,186119,spotify:track:1xaLyNaaZC3i5tmaDAWP76,spotify:album:1FoKSB8Kc39zc9exXYtNu8,USA2P2334139
미행 (그림자 : Shadow),51,False,210287,spotify:track:1xbJNPLSTtIWgGTt3Uu4gl,spotify:album:62tuEHFtjk3L6Xjdkzyt4z,KRA301300151
Bad Idea (feat. Jason Mraz),42,False,206200,spotify:track:1xi7L6YU6TRzXgh2rogz1h,spotify:album:1s6codM2ZAB008t9GTyaEk,USSM11507937
"String Quartet No. 5 in A Major, Op. 18 No. 5: IV. Allegro",3,False,387200,spotify:track:1xooWRi29x4214VEUWnhlV,spotify:album:4JhUG1lr4xztAcqyA0Jm3a,USHM10743708
Vigilante Shit,81,True,164801,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,spotify:album:151w1FgRZfnKZA9FEcg9Z3,USUG12205714
Hard Carry,10,False,193578,spotify:track:1xzCUpXSMnAbckUXDwBTlW,spotify:album:4m7ocqdUZh1ohn3nxurMf0,US5TA1600070
Burn It Down,64,False,170853,spotify:track:1y8tPIOh9kR3eQE6TeBCwe,spotify:album:0VciVDVU6NoqtQ0WAIlTmD,KRA302300483
Silent Night,29,False,205782,spotify:track:1yVqUIoimqzLXYALDLYpOt,spotify:album:2PE8nbVNmtWgs8jzgxuRJI,QZ9D92000182
Blue,0,False,177253,spotify:track:1yWIsH3TC51gmzvQxZNCQC,spotify:album:1vz94WpXDVYIEGja8cjFNa,USRE17100013
Flowering,50,False,251293,spotify:track:1ygmHMAn6HYtCrQ4fHqD0x,spotify:album:70J3PvQ7lVT5YWswgcSwWt,KRA382001452
"Symphony No. 40 In G Minor, K.550: 3. Menuetto (Allegretto) - Trio",4,False,276906,spotify:track:1yr6XnOoprwNUqfu9Too1W,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF057701303
Break Free,0,False,218346,spotify:track:1ytCzhV54aRqPpMMxhiQGD,spotify:album:2AOr4esohQurJGXklhRH1a,USE831526103
Unstoppable,82,False,217746,spotify:track:1yvMUkIOTeUNtNWlWRgANS,spotify:album:2eV6DIPDnGl1idcjww6xyX,USRC11502934
NUMB,42,False,216293,spotify:track:1yyyzZSKxNskVQqTCCE0pz,spotify:album:3g2OiEeQKfggUe6ViYeLSC,KRUM72200425
Morning Comes,0,False,230503,spotify:track:1z0NSC0GZhulpwAGv6QcYN,spotify:album:1pScBPjmT5w3s0BTgkdgJy,USE830946709
Masquerade / Why So Silent,40,False,383533,spotify:track:1z2oyr9Uu9GCz31kycvPuX,spotify:album:36bEg6FTBaZGLg9ngJZIU6,GBALG8700017
Love On Top,77,False,267413,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,spotify:album:1gIC63gC3B7o7FfpPACZQJ,USSM11102908
All Time Low,4,False,192232,spotify:track:1z8D1f7Ljew7O99KMDslPS,spotify:album:1eKkeTIlePsRpKkQre78tT,QZGWX2115715
Can You Feel the Love Tonight,60,False,182613,spotify:track:1zSKtBze2IReYU44W0lDzd,spotify:album:7e8y48Z2fkJNGBOKSECCeS,USWD11993795
Fake Monologue,20,False,257100,spotify:track:1zSrNhQxRvn6Bjl6yzwPR6,spotify:album:2SUUafWH8ZchpD7eNBzXJy,KRNAR1806636
My Heart,53,True,196477,spotify:track:1zVfFnkHv8ubJRXT30d4T3,spotify:album:6ISIdF1gCK9X8pn4FaObHE,DKAZA1900019
群青,76,False,248026,spotify:track:1zd35Y44Blc1CwwVbW3Qnk,spotify:album:1xhO0GSoezdPJcSuNe1ySv,JPP302000468
Tamed-Dashed,70,False,196170,spotify:track:1zoyteFQmeUUqyOl2Xznpy,spotify:album:5jGRqioNCSWZGBl3QmyuFI,USA2P2135692
lionheart (the real me),38,False,207571,spotify:track:1ztAWoArE8k4zLunYD8IXa,spotify:album:5bt0sTLia4il2rIlpqUo5g,KRA382301433
Someone Like You,81,False,285240,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,spotify:album:0Lg1uZvI312TPqxNWShFXL,GBBKS1000351
"String Quartet No. 2 in G Major, Op. 18, No. 2: I. Allegro",5,False,444400,spotify:track:20EVddwXhPAFwP4YKRykw2,spotify:album:4JhUG1lr4xztAcqyA0Jm3a,USHM10743605
Carry On Wayward Son,0,False,192706,spotify:track:20F6HiYBShG2uKe6eyX6JB,spotify:album:6sg9WsK06H588Y5VOmwj37,USE830900897
LALALALA (Rock Ver.),78,False,187586,spotify:track:20FfCMC46eOIIrxCUdSNZT,spotify:album:0aJnGEZWIc1VCYlZOXv05a,US5TA2300157
Therefore I Am,74,False,173539,spotify:track:20R4HfKloPKgXDqU7UKk3x,spotify:album:0JGOiO34nwfUdDrD612dOp,USUM72021500
Coppélia / Tableau 3: No. 20 Fête de la cloche: IX. Galop final,0,False,215546,spotify:track:20UXWmEsvrpI1z0lwcZBcB,spotify:album:7jKT8NC2XfAs9RFKsrGz2p,AUAB01850318
Le Sacre du Printemps - Revised version for Orchestra (published 1947) / Part 2: The Sacrifice: Evocation of the Ancestors,22,False,46146,spotify:track:20cmBhpXi3RNKav9UCBfBH,spotify:album:317b74rpNBO2uhaJFyMaxJ,DEF056331712
No Celestial,69,False,166491,spotify:track:21ApmVGIzIAIDSBdHu6SVt,spotify:album:3u0ggfmK0vjuHMNdUbtaa9,USA2P2230331
Fool,42,False,233540,spotify:track:21C7B7PWYDW00czamOjleO,spotify:album:6MNlcai3skKLKv5syzFwC3,KRA301600319
"Nocturne No. 14 in F sharp minor, Op. 48 No. 2",10,False,452533,spotify:track:21V4PYCwr3bPUQ3g2MRiVi,spotify:album:0lrM7kR5o7iqkajLKIlzRg,GBF077940403
Bonnie & Clyde,61,False,174639,spotify:track:21aIsunB7PfZI0vlIoaJPh,spotify:album:7jmRVFWYCVgx2OEC1ZQJH8,KRA392100016
LO$ER=LO♡ER,73,False,199919,spotify:track:21aOLk12MksET8AsbU0SI6,spotify:album:2CjIfWoFITACUOlWGB7os5,USA2P2119859
"Symphony No. 32 in G Major, K. 318: 1. Allegro - 2. Andante - 3. Tempo I",1,False,538533,spotify:track:21cATdRkPAVU27StFK9Zfo,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF057701270
"Divertimento No. 15 in B Flat Major, K.287: 2. Tema con variazioni: Andante grazioso",1,False,492653,spotify:track:21lIEJBVGTErWpl4Qpggpz,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF056500122
Misty Mountains,0,False,258933,spotify:track:21sD95jUPmren2fGY0wxYE,spotify:album:4GYDt4IqU8EZ6KJLHpPuOK,USQX91600003
"String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso"": II. Allegretto ma non troppo",3,False,424133,spotify:track:226cSHopDmYFnLbzeGi5HV,spotify:album:4JhUG1lr4xztAcqyA0Jm3a,USHM10746006
All Of The Lights,81,True,299613,spotify:track:22L7bfCiAkJo5xGSQgmiIO,spotify:album:20r762YmB5HeofjMCiPMLv,USUM71027273
The Prayer,0,False,256760,spotify:track:22NQSPn3K3NUzoVe4zbQWU,spotify:album:1tFypxtPJ5A61j97TRhWnP,USE830903774
Paranoid Android,0,False,343253,spotify:track:22r7NTeTiEmNF1GD9rigXD,spotify:album:27W6ijbmL6QPNrdQGncwDJ,USE831585389
첫 사랑니 (Rum Pum Pum Pum),54,False,197672,spotify:track:22sIPXiQzcPydCC6skPPPq,spotify:album:62tuEHFtjk3L6Xjdkzyt4z,KRA301300150
Lucky Girl,45,False,203438,spotify:track:22v5j98MRwc6p5KgwHvpBZ,spotify:album:6MNlcai3skKLKv5syzFwC3,KRA301600316
Sucker,81,False,181026,spotify:track:22vgEDb5hykfaTwLuskFGD,spotify:album:1Uf67JAtkVWfdydzFFqNF2,USUG11900515
Big Shot,57,False,243493,spotify:track:22wxe2Yc9JzihICXYLGAQ7,spotify:album:1HmCO8VK98AU6EXPOjGYyI,USSM17800446
Elastic Heart,0,False,295733,spotify:track:237OcsZneD4UBcBaNvcOPA,spotify:album:6V8819n4bdv7dA5mFdCIAo,USE831536573
Peaches,65,False,198080,spotify:track:237OjBs3wvamAFpHp0yItw,spotify:album:1meyTrwRpRw7RnD8aoFfj0,KRA302100374
Runaway,51,False,207733,spotify:track:238Ra1ggmx3wUkHyZ8EjST,spotify:album:7Jw48lPmYuYftfQv5LmAzI,KRA302100189
Who Are You,68,True,381626,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,spotify:album:7at3CV9Y9P57wsEXkfU0q8,GBAKW7801011
In the Name of Love,82,False,195706,spotify:track:23L5CiUhw2jV1OIMwthR3S,spotify:album:1FOJ5IXGXe8dl0cXvCU6wK,NLM5S1600003
Plastic Heaven,0,False,236973,spotify:track:23MIIRAIiFyplp22qpcy5F,spotify:album:7G36cnLPx9CuqnmZXYna4a,GBKPL1671311
"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",44,False,77973,spotify:track:23Ypb2SLgeY2OQxfXHPKLN,spotify:album:1d4rBfCtXPqkphzbvjokLa,USWD10423001
Who Hurt You?,75,True,231964,spotify:track:23c9gmiiv7RCu7twft0Mym,spotify:album:15M9pZ8gsdoN67yLjyQ039,TCADX1816901
"Piano Sonata No. 5 in C minor, Op. 10 No. 1: 1. Allegro molto e con brio",4,False,355093,spotify:track:23esxSOldUXZFyucgRXauX,spotify:album:7xbsSOswKgms1fUFuwKArz,GBF077610181
"String Quintet No. 3, Op. 97: II. Allegro vivo - Minore. Un poco meno mosso",9,False,342453,spotify:track:23gYTbrPlIyLSIxac0PfrM,spotify:album:02nUFvsdTaekp2QQalnE3N,FR7JM1702060
Physical (feat. Hwa Sa),52,False,193696,spotify:track:23jEeXRyrjFbfs2Q8tBwdI,spotify:album:6apIJi4hf7U6cBOFwIqq1b,GBAHT2000192
Mamacita (아야야),55,False,207743,spotify:track:23z7nLq4CD83EyzeeIokkt,spotify:album:53i190Z2uGOLljuS3DCvz2,KRA301400006
KAZINO,66,False,185946,spotify:track:245onUPHGD1DYuiacxTuW0,spotify:album:1f9cws6SZ0iKoHrcmn39ZY,KRA382001273
"Divertimento No. 15 in B Flat Major, K. 287: V. Menuetto (II)",0,False,287533,spotify:track:24BmoSyYKUjAfjHzDJIIGl,spotify:album:1HSJhsMIW2EDD4YSSkbc9e,DEF056500125
Ya! (feat. Whee In),30,False,230117,spotify:track:24HGlde2QMGAigs6bDdEhS,spotify:album:6DKfXf0BVP9R5BcOuD1mfo,KRA381601879
だいじょばない,53,False,184040,spotify:track:24UeVxRQCinBJtTwWT1158,spotify:album:2DdXcewGp8Akqutak3yLDg,JPPO01328858
Opening Up,45,False,199146,spotify:track:24VwpFC93affqIkztFIIic,spotify:album:1s6codM2ZAB008t9GTyaEk,USSM11507931
Tango,51,False,186055,spotify:track:24jrwTJSlYOCguuLa4j28A,spotify:album:5hUQgovUfTYN47QGQXF8k2,USAT21811576
HIP,71,False,195306,spotify:track:24nK8tW7Pt3Inh2utttuoG,spotify:album:7CucpzwxAZ6kHmctI9eo4X,KRA381904798
