level_0,artist_uri,term,index,as_of_date
2164,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,4,2023-05-06
2165,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,5,2023-05-06
2166,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,6,2023-05-06
2167,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,7,2023-05-06
2168,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,8,2023-05-06
2169,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-05-06
2170,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,10,2023-05-06
2171,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,11,2023-05-06
2172,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,12,2023-05-06
2173,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,13,2023-05-06
2174,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,14,2023-05-06
2175,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,15,2023-05-06
2176,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,16,2023-05-06
2177,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,17,2023-05-06
2178,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,18,2023-05-06
2179,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,19,2023-05-06
2180,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,20,2023-05-06
2181,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,21,2023-05-06
2182,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,22,2023-05-06
2183,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,23,2023-05-06
2184,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,24,2023-05-06
2185,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,25,2023-05-06
2186,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,26,2023-05-06
2187,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,27,2023-05-06
2188,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,28,2023-05-06
2189,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,29,2023-05-06
2190,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,30,2023-05-06
2191,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,31,2023-05-06
2192,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,32,2023-05-06
2193,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,33,2023-05-06
2194,spotify:artist:6udveWUgX4vu75FF0DTrXV,medium_term,34,2023-05-06
2195,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,35,2023-05-06
2196,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,36,2023-05-06
2197,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,37,2023-05-06
2198,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,38,2023-05-06
2199,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,medium_term,39,2023-05-06
2200,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,40,2023-05-06
2201,spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9,medium_term,41,2023-05-06
2202,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,42,2023-05-06
2203,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,43,2023-05-06
2204,spotify:artist:5qBZETtyzfYnXOobDXbmcD,medium_term,44,2023-05-06
2205,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,45,2023-05-06
2206,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,46,2023-05-06
2207,spotify:artist:13rF01aOogvnkuQXOlgTW8,medium_term,47,2023-05-06
2208,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,medium_term,48,2023-05-06
2209,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,medium_term,49,2023-05-06
2210,spotify:artist:2lZFlNiQMLa2fuX3pkXcan,medium_term,50,2023-05-06
2211,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,1,2023-05-06
2212,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,2,2023-05-06
2213,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,3,2023-05-06
2214,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,4,2023-05-06
2215,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,5,2023-05-06
2216,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,6,2023-05-06
2217,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,7,2023-05-06
2218,spotify:artist:2dIgFjalVxs4ThymZ67YCE,short_term,8,2023-05-06
2219,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,9,2023-05-06
2220,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,10,2023-05-06
2221,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,11,2023-05-06
2222,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,short_term,12,2023-05-06
2223,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,short_term,13,2023-05-06
2224,spotify:artist:6udveWUgX4vu75FF0DTrXV,short_term,14,2023-05-06
2225,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,short_term,15,2023-05-06
2226,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,16,2023-05-06
2227,spotify:artist:6HvZYsbFfjnjFrWF950C9d,short_term,17,2023-05-06
2228,spotify:artist:01XYiBYaoMJcNhPokrg0l0,short_term,18,2023-05-06
2229,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,19,2023-05-06
2230,spotify:artist:7cVZApDoQZpS447nHTsNqu,short_term,20,2023-05-06
2231,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,21,2023-05-06
2232,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,short_term,22,2023-05-06
2233,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,short_term,23,2023-05-06
2234,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,short_term,24,2023-05-06
2235,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,short_term,25,2023-05-06
2236,spotify:artist:5dCvSnVduaFleCnyy98JMo,short_term,26,2023-05-06
2237,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,short_term,27,2023-05-06
2238,spotify:artist:06HL4z0CvFAxyc27GXpf02,short_term,28,2023-05-06
2239,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,short_term,29,2023-05-06
2240,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,short_term,30,2023-05-06
2241,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,short_term,31,2023-05-06
2242,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,short_term,32,2023-05-06
2243,spotify:artist:68KmkJeZGfwe1OUaivBa2L,short_term,33,2023-05-06
2244,spotify:artist:6bwp9ObI8FWvMPCIWVBmhl,short_term,34,2023-05-06
2245,spotify:artist:7oPftvlwr6VrsViSDV7fJY,short_term,35,2023-05-06
2246,spotify:artist:6ra4GIOgCZQZMOaUECftGN,short_term,36,2023-05-06
2247,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,short_term,37,2023-05-06
2248,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,short_term,38,2023-05-06
2249,spotify:artist:52zMTJCKluDlFwMQWmccY7,short_term,39,2023-05-06
2250,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,short_term,40,2023-05-06
2251,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,short_term,41,2023-05-06
2252,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,short_term,42,2023-05-06
2253,spotify:artist:1wKpMkucynaTfG8lyPprYV,short_term,43,2023-05-06
2254,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,short_term,44,2023-05-06
2255,spotify:artist:5RmQ8k4l3HZ8JoPb4mNsML,short_term,45,2023-05-06
2256,spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9,short_term,46,2023-05-06
2257,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,short_term,47,2023-05-06
2258,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,short_term,48,2023-05-06
2259,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-05-03
2260,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-05-03
2261,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-05-03
2262,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-05-03
2263,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,5,2023-05-03
2264,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,6,2023-05-03
2265,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-05-03
2266,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,8,2023-05-03
2267,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,9,2023-05-03
2268,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,10,2023-05-03
2269,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,11,2023-05-03
2270,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,12,2023-05-03
2271,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,13,2023-05-03
2272,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,14,2023-05-03
2273,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,15,2023-05-03
2274,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,16,2023-05-03
