artist_mbid,artist_mb_name,artist_sort_name,artist_disambiguation,artist_type,artist_area,artist_birthplace,artist_start_date,artist_end_date,artist_gender
085673ab-d214-45f8-a1a8-35b74072e561,Jay Joyce,"Joyce, Jay",,Person,Nashville,Cleveland,,,Male
0866b8d4-26cd-4c75-b881-cd8184e01139,Alex Ryan,"Ryan, Alex",multi-instrumentalist,Person,,,,,Male
0875c90e-3a3f-4c32-92a9-ba26b44efded,Bill Dobrow,"Dobrow, Bill",,Person,United States,,,,Male
0888e1db-4b0e-4e20-aeed-5819d810e931,Eunsol(1008),Eunsol(1008),composer/arranger,Person,,Seoul,,,
088e85ba-619f-4763-ad5f-246ab0614fe6,The Rose,The Rose,South Korean band,Group,South Korea,South Korea,2017-08-03,,
08969494-60b6-47cb-891e-6b320ce95fcc,Saloquin,Saloquin,,Person,,,,,
089c8b5a-ce58-403f-a2b1-83f3688a4dd0,Larry Dunn,"Dunn, Larry",,Person,United States,,1953-06-19,,Male
08ab50e0-62a7-4e49-b7bf-5209377c9b6a,Danny Keyz,"Keyz, Danny",,Person,,,,,Male
08b652f4-a221-4f54-8ea8-b375b5bc54d2,Printz Board,"Board, Printz",,Person,United States,Columbus,1982-09-11,,Male
08b7efaa-1666-4f93-a585-177ebb0ea56c,YOUNGJU BANG,YOUNGJU BANG,,Person,South Korea,,,,
08bc1626-aa7b-4daa-9a2a-caeb87987712,8TURN,8TURN,South Korean boy group,Group,South Korea,Seoul,2023-01-02,,
08bef435-c4dd-48a6-ae0b-8221bf3adc39,James Cunningham,"Cunningham, James",,Person,,,,,Male
08c3d44d-5ee2-4234-b08d-f1d7fab210a9,Mikkel Remee Sigvardt,"Sigvardt, Mikkel Remee",,Person,,,1974-11-08,,
08dbadf8-26f0-4bf9-8489-a0e41173cff1,Lou Carrao,"Carrao, Lou",,Person,,,,,
08f4c725-e719-47f8-bbf8-c335328af4a5,Peperoni,Peperoni,EDEN-ARY,Person,South Korea,,,,
08f6e184-8da3-4715-a299-33e278087082,LaShawn Daniels,"Daniels, LaShawn",US Contemporary R&B songwriter,Person,United States,Newark,1977-12-28,2019-09-03,Male
09023101-5b1f-43f0-b44d-4f2f31d33fa5,DJ Pone,"Pone, DJ",,Person,France,Meaux,1978-04-08,,Male
0905529e-d273-4f50-bce1-cb8efbf03d0d,Derek Watkins,"Watkins, Derek",trumpeter,Person,United Kingdom,Reading,1945-03-02,2013-03-22,Male
090d8a25-6271-4e51-b5a5-622cf128c7be,Fritz Hilpert,"Hilpert, Fritz",,Person,Germany,Amberg,1956-05-31,,Male
0911a2dd-1e8f-4c63-8c93-e5b853298383,개코,Gaeko,,Person,South Korea,South Korea,1981-01-14,,Male
091e2b4f-1e60-408c-9ee2-06440cdb8846,Leland,Leland,"Brett McLaughlin, Los Angeles electronic producer",Person,Los Angeles,Ocean Springs,,,Male
0923598e-2b97-4527-b984-5feed94c168d,Chris Vrenna,"Vrenna, Chris",member of Tweaker,Person,United States,Erie,1967-02-23,,Male
0928f1f4-a4a1-4679-9f02-ef0c18ece590,Alex Sopp,"Sopp, Alex",,Person,Brooklyn,Saint Croix,,,Female
092a6f72-c836-43d1-a81e-0279807612d8,Chatrin Nyström,"Nyström, Chatrin",,Person,Sweden,,,,Female
0931b6d2-c469-4203-ab70-00d8222e6bdd,JOOHONEY,JOOHEON,,Person,South Korea,Daegu,1994-10-06,,Male
09323163-ff22-48c6-99ea-74bdcc6373bd,冨田麻友,"Tomita, Mayu",,Person,Japan,,1993-01-25,,Female
0934b25a-8293-4277-a6db-ee0ad0adbfc8,Delta Sleep,Delta Sleep,,Group,United Kingdom,,2010-01,,
094bfaf2-d69d-4362-a30d-28c277f68f0f,Hugo Nicolson,"Nicolson, Hugo",,Person,United Kingdom,,,,Male
0950466e-151d-434b-ac17-e7c57d4a7898,蔵本美結,"Kuramoto, Miyuu",,Person,Japan,Saitama,2001-05-21,,Female
09536ce4-9052-4b05-a0c0-a5287ff0d138,Olof Lindskog,"Lindskog, Olof",,Person,Sweden,,,,Male
0954c383-29fa-41df-af5b-abd6171be640,DJ Fai,DJ Fai,,Person,,,,,
09696205-d071-497e-86d8-774114ad6f08,태일,TAEIL,NCT,Person,South Korea,Seoul,1994-06-11,,Male
096f61ec-8c8e-4936-9609-9251998f62a7,Paul Carbonara,"Carbonara, Paul",,Person,,,,,Male
09720eec-3871-49d5-932d-eb7542768cd3,JIN,JIN,BTS,Person,South Korea,Gwacheon,1992-12-04,,Male
0972b0cc-48bc-4fb0-8226-4b80da18c304,阿部マリア,"Abe, Maria",,Person,Japan,Kanagawa,1995-11-29,,Female
0976dbd8-e7fe-4161-9a49-58c57f7a7787,Riot Games Music Team,Riot Games Music Team,known for and often credited as League of Legends,Group,United States,Santa Monica,2006-09,,
097e3f11-6ddd-4d0a-8e10-15207b49a043,David Seisay,"Seisay, David",,Person,Sweden,,,,Male
0980ad66-2976-4c0f-9519-4cc55fb1a111,Noémie Legrand,"Legrand, Noémie",,Person,,,,,
09875e13-0b6f-48a1-853f-0c9f338a1da6,우혜림,"Woo, Hyelim",,Person,South Korea,Seoul,1992-09-01,,Female
09b07c67-5e5c-4828-bef1-f302e3b7ea34,"Ray Charles Brown, Jr","Brown, Ray Charles, Jr.",sound engineer,Person,,,,,Male
09bfc31a-ef7f-4537-836e-f3daeb76709a,TRAX,TRAX,Korean rock,Group,South Korea,Seoul,2004-07,,
09c57365-2ca0-44d2-bfe4-672aaf436994,Perry Montague-Mason,"Montague-Mason, Perry",violinist,Person,United Kingdom,,,,Male
09d1944a-36d5-413e-badd-0d45e4306d4a,吉橋柚花,"Yoshihashi, Yuzuka",,Person,Japan,Chiba,1999-12-29,,Female
09d8070e-694d-48dc-b103-84667d0975f7,川原美咲,"Kawahara, Misaki",,Person,Japan,Saga,2002-04-03,,Female
09d9b297-c5db-4b3d-9fb2-25646c696fff,보라,Bora,SISTAR & SISTAR19,Person,South Korea,Seoul,1990-01-30,,Female
09db707f-0d7d-4f53-9b7c-5999a44149f8,김지호,"Kim, Jiho",OH MY GIRL member,Person,South Korea,Okcheon,1997-04-04,,Female
09db8e0f-232f-4bca-9254-03d5d83d5c8d,이희승,"Lee, Hee-seung",ENHYPEN,Person,South Korea,,2001-10-15,,Male
09e13499-87bc-46a6-bca1-f3526fbb84d4,Bob Simpson,"Simpson, Bob",US jazz engineer/producer,Person,United States,,,,Male
09eac240-6438-448b-93de-ef833d292170,Coco Morier,"Morier, Coco",,Person,United States,,,,Female
09f2e97c-5180-4bc9-aeb5-f9d5460f249d,KxBxMETAL,KxBxMETAL,,Person,,,,,
09f358c8-a4a6-4d15-9d7a-cb51aa1af342,Laura Melhuish,"Melhuish, Laura",British violinist,Person,United Kingdom,,,,Female
09f9fc68-b233-4d2f-978d-d8e8ca903152,Oli Middleton,"Middleton, Oli",engineer and mixer,Person,United Kingdom,,,,Male
09fc39de-ad81-47be-ab4a-2511a585089d,HOSHI,HOSHI,SEVENTEEN,Person,South Korea,Namyangju,1996-06-15,,Male
0a16d631-0f75-4c0a-98d5-1c46adf1219e,Bryan Barbarin,"Barbarin, Bryan",from Steam Powered Giraffe,Person,San Diego,,,,Male
0a258adc-6f2c-41b1-8c4c-73782e320b9b,Le Garde,"Garde, Le",,Person,Sweden,,,,Male
0a26c1cd-0de9-4bfc-a50f-1db87488ddc4,Brendan Silas Perry,"Perry, Brendan Silas",,Unknown,,,,,
0a2cc98f-257e-47b0-b3a4-0effca9402d8,옹성우,"Ong, Seong-woo",,Person,South Korea,Incheon,1995-08-25,,Male
0a3bb6b0-c37f-4ab6-bfab-eb1e0d55e838,Trevor Yasuda,"Yasuda, Trevor",,Person,United States,Long Beach,,,Male
0a4243aa-4324-430a-a412-fb17a4c7e8a8,豆原一成,"Mamehara, Issei",,Person,Japan,Okayama,2002-05-30,,Male
0a526003-a277-4d3c-90ad-d21e83d63211,Alex Nibley,"Nibley, Alex",,Person,,,,,
0a677f0b-020a-41d5-a649-07552ed4df4e,秋元才加,"Akimoto, Sayaka",,Person,Japan,Matsudo,1988-07-26,,Female
0a7179e6-e4ef-4b01-8e1d-3ab99ceabb53,David Silberstein,"Silberstein, David",,Person,,,,,Male
0a770c6f-60a1-4a2c-b6c0-aaec784ffea4,박상유,"Park, Sang-yu",,Person,South Korea,,,,
0a784b97-ba41-4027-bf90-91c2da3c64da,권덕근,"Kwon, Duk-geun",,Person,South Korea,,,,
0a7ef947-cb11-4bf0-89e3-23b9a950f04d,PURPLE KISS,PURPLE KISS,South Korean girl group,Group,South Korea,Seoul,2020-07,,
0a8b5299-6bee-4fe0-8b1d-6ed528db0b24,Taka,Taka,lead singer of ONE OK ROCK,Person,Japan,Tokyo,1988-04-17,,Male
0a8e6d04-a429-455b-87b8-262d789b0628,Riley MacIntyre,"MacIntyre, Riley",engineer,Person,London,,,,Male
0aa8294b-6332-4b65-b677-e3a1f8591d3b,Bonnie Tyler,"Tyler, Bonnie",,Person,United Kingdom,Skewen,1951-06-08,,Female
0aad8921-dfaf-42b0-bb1a-1a2d6cf97b9b,David Buckley,"Buckley, David",English score composer,Person,United States,London,1976-06-07,,Male
0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,Maroon 5,Los Angeles pop rock band,Group,United States,Los Angeles,2002,,
0acda0f2-09ab-49fc-b1c8-ad8e534134be,Dave Hope,"Hope, Dave",,Person,United States,Topeka,1949-10-07,,Male
0aeb412e-c628-4f16-978b-2c83011f9949,리세,Rise,,Person,South Korea,Tokyo,1991-08-16,2014-09-07,Female
0aeea1ef-8d96-4556-8c4a-84b88ae271bb,YEBBA,YEBBA,,Person,United States,Arkansas,1995-01-16,,Female
0afbc2d5-d4b4-4cba-91a9-eb956ba2b149,Nikolaj Torp,"Torp, Nikolaj",,Person,Denmark,,,,Male
0afe407c-f58a-425c-85c1-c258ac5ea56a,Jaime Wosk,"Wosk, Jaime",,Person,Los Angeles,,1985-11-08,,Male
0b0c25f4-f31c-46a5-a4fb-ccbf53d663bd,Jon Hopkins,"Hopkins, Jon",,Person,United Kingdom,Kingston upon Thames,1979-08-15,,Male
0b192960-b76d-4228-b6bc-1148a6dee913,장우혁,"Jang, Woo Hyuk",,Person,South Korea,Gumi,1978-05-08,,Male
0b19fa76-f59e-410d-a5a1-488df7cddc54,"Phelps Collins, Jr.","Collins, Phelps, Jr.",,Person,,,,,Male
0b1b3996-d4e5-4b04-986c-340d57ae8d3b,Anthony Tiffith,"Tiffith, Anthony",,Person,United States,,,,Male
0b2cae9f-98dd-4b73-84e7-9dbd7f97d052,Steve Burgh,"Burgh, Steve",,Person,United States,Trenton,1950-12-17,2005-02-07,Male
0b2e8e37-5fdd-4303-a24f-62870efb5db2,손나은,"Son, Na-eun",,Person,South Korea,Seoul,1994-02-10,,Female
0b2f6ad8-0b66-4d94-b080-966c7c60e485,多田京加,"Tada, Kyoka",,Person,Japan,Fukui,1999-08-19,,Female
0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,Lil Nas X,US rapper,Person,United States,Georgia,1999-04-09,,Male
0b323c4b-1258-4775-a8e2-ee71f4bf9a45,Ester Dean,"Dean, Ester",,Person,United States,Muskogee,1986-04-15,,Female
0b406e6d-a81b-45ee-bef2-2df2a6c63859,Cozy Powell,"Powell, Cozy",,Person,United Kingdom,Cirencester,1947-12-29,1998-04-05,Male
0b455f13-907f-4aaa-b9dc-ed23842dcca2,PUFF,PUFF,korean composer,Person,South Korea,,,,
0b5312ef-c356-4341-9b1d-103cd481b548,Mark Schulman,"Schulman, Mark",,Person,United States,Los Angeles,1961-09-04,,Male
0b5ee7be-2fc7-4697-b137-af50c36b55d5,Chris Rob,"Rob, Chris",,Person,,,,,
0b633b29-8fb4-40fe-995e-af55cd53d881,Ian Franzino,"Franzino, Ian",,Person,United States,,,,Male
0b68fcf8-bd44-4b00-807a-4c450b9becc2,Brian Humphries,"Humphries, Brian",,Person,United Kingdom,,,,Male
0b7d54ad-0218-4fd6-ac2c-66b92495871f,Chuck Lightning,"Lightning, Chuck",,Person,,,,,
0b82d3ed-72ea-47f2-9406-64e0800be34a,Wendy Melvoin,"Melvoin, Wendy",,Person,United States,Los Angeles,1964-01-26,,Female
0b90edf0-e14a-4476-a601-152afc13b6da,土保瑞希,"Tsuchiyasu, Mizuki",,Person,Japan,Osaka,1996-10-05,,Female
0b935564-e986-43bd-9836-84bf38b6fb01,Sam Ricci,"Ricci, Sam","American songwriter, audio engineer and music producer",Person,United States,,,,Male
0b97f969-3c3c-4d93-a814-4a3413509cbc,Pelican City,Pelican City,,Person,,,,,Male
0b9e3a34-f0f7-4384-92f3-98eb553b2df8,Maggie Szabo,"Szabo, Maggie",,Person,Canada,Dundas,,,Female
0b9f4225-d6bc-4539-b60d-c14e3ec45a51,Larry Williams,"Williams, Larry","[Jazz] keyboard, sax, flute & clarinet - Producer, composer, arranger, and multi-instrumentalist",Person,United States,,,,Male
0ba0cd16-e563-4650-b41d-460d847145ea,Mark Aguilar,"Aguilar, Mark",,Person,,,,,Male
0baaa6f6-1709-47af-bb75-e9559c0ebaa2,M,M,Korean singer,Person,South Korea,Namwon,1979-07-28,,Male
0bbfb140-1d50-446d-a58f-d3d004cc9372,James Figurine,"Figurine, James",,Person,,,,,
0bc50b7b-8998-428c-9242-25eb3075477f,Zak,Zak,American RnB Singer/ Songwriter,Person,United States,New York,1994-05-02,,Male
0bc6d6e7-0858-4b73-a079-7aa681095f98,Ryan Tedder,"Tedder, Ryan",,Person,United States,,1979-06-26,,Male
0bdb0975-5fec-43b7-8789-bb5bd6a1e1ba,Michael Landau,"Landau, Michael",,Person,United States,Los Angeles,1958-06-01,,Male
0be325a6-3c6d-4e3a-97ed-e59539b1014f,Trisha Yearwood,"Yearwood, Trisha",,Person,United States,Monticello,1964-09-19,,Female
0be4c438-bbaa-40ad-853f-691b60d4c7b5,Kick Horns,Kick Horns,,Group,United Kingdom,London,,,
0be69298-6f49-46fe-9c97-72d8b7a2d771,Charles Rose,"Rose, Charles",American trombone player,Person,United States,,,,Male
0be9d659-2be8-42dc-b915-2612cc080a78,Iain James,"James, Iain",,Person,United Kingdom,,,,Male
0bf5d52b-3260-4296-9bae-fb5e45598f57,Chloe Martini,"Martini, Chloe",Producer/Remixer,Person,London,Ciechanów,,,Female
0bf69115-9b4a-491a-9265-d026cfd8af5d,Kenny Ascher,"Ascher, Kenny",,Person,United States,"Washington, D.C.",1944-10-26,,Male
0bfd0e5d-4e63-4565-a4a4-f6f15df70a9e,복주영,"Bok, Ju Young",,Person,South Korea,,,,
0bfe3534-7153-409f-a87d-b734cb853f25,Coke Escovedo,"Escovedo, Coke",,Person,United States,Los Angeles,1941-04-30,1986-07-13,Male
0c0a3b34-5298-49e7-a7a6-acfcae2f6cb9,Dabling Harward,"Harward, Dabling",,Person,,,,,Male
0c0aa53a-5c3d-4e34-a002-0a290ab7a7dc,"Marlin ""Hookman"" Bonds","Bonds, Marlin ""Hookman""",,Person,,,,,Male
0c348ba3-af64-40f4-aaee-274d38de34ab,Kevin McKeown,"McKeown, Kevin",,Person,Canada,,,,Male
0c396edf-b45a-4323-b951-04cce89444d3,浅居円,"Asai, Madoka",,Person,Japan,Shiga,1991-07-28,,Female
0c447b22-cfb6-4ee5-8925-0f62e5a31cda,孟美岐,"Meng, Mei Qi",,Person,South Korea,,1998-10-15,,Female
0c460d4e-075a-4e89-8c93-f0b0aa4f8e54,Sarah Hudson,"Hudson, Sarah",,Person,United States,Los Angeles,1984-03-24,,Female
0c4672a7-bd6c-4a33-8c25-b061f486ea86,Rhys Clark,"Clark, Rhys",,Person,United States,Auckland,1946-09-17,,Male
0c5b90b3-6a28-43a1-9d02-99ab03c14f6b,Ira Newborn,"Newborn, Ira",,Person,United States,New York,1949-12-26,,Female
0c5bd72c-46ae-411e-90b9-67155c0e09d7,Taylor Parks,"Parks, Taylor",,Person,,,,,
0c720022-fdd2-4b9f-a73a-245c1362fb5f,승민,Seungmin,Stray Kids,Person,South Korea,Seoul,2000-09-22,,Male
0c7706bf-854b-4cf2-adfb-4e0f0df401ad,김석민,Kim Seog-min,Mapps Ent.,Person,Seoul,,,,
0c7c672d-626d-4337-ac2c-9a06fbec476f,"John ""JR"" Robinson","Robinson, John ""JR""",session drummer,Person,United States,Creston,1954-12-29,,Male
0c821321-5fe9-4c13-92ed-760f9f248103,LEE CHANHYUK,"CHANHYUK, LEE",,Unknown,,Seoul,2014-04-07,,
0c92081f-74a7-4030-856b-67849e9837d9,Josephina Carr,"Carr, Josephina",singer/songwriter,Person,,,,,Female
0c9ab948-ab6f-46e4-ad24-b29f6cd9b4a0,Sarah Shelton,"Shelton, Sarah",,Person,,,,,
0c9c9683-0d1a-4d14-90f3-beb0fe4fcfd7,植木あさ香,"Ueki, Asaka",,Person,Japan,Chiba,1995-05-17,,Female
0cb8032b-3b7a-4686-8e8f-940286c5607b,Howie Dorough,"Dorough, Howie",from the Backstreet Boys,Person,United States,,1973-08-22,,Male
0cce4ad9-35d3-486e-b325-98b7afc2bce9,리즈,LIZ,IVE,Person,South Korea,Jeju,2004-11-21,,Female
0cd13f3c-591f-49b7-924a-90a3f2f055fa,Ellis Sorkin,"Sorkin, Ellis",,Person,,,,,
0ce1a4c2-ad1e-40d0-80da-d3396bc6518a,"Larry Mullen, Jr.","Mullen, Larry, Jr.",,Person,Ireland,Dublin,1961-10-31,,Male
0ce7fbf0-1107-4c4f-b117-5f0756cf90c4,Sean Callery,"Callery, Sean",composer,Person,United States,Hartford,1964,,Male
0cf2204f-1722-4c3b-94b2-1f654007eb35,Jibin,Jibin,,Person,,,,,
0cfcb681-6542-47b6-b3c0-4b28dc058d8f,박초롱,"Park, Cho Rong",,Person,South Korea,Chungcheongbuk-do,1991-03-03,,Female
0d00b498-512d-4a4d-9234-a4d710f37e6d,Ben Moody,"Moody, Ben",American musician and producer,Person,United States,Little Rock,1980-01-22,,Male
0d00de68-0e31-400c-b0a4-d94436fe079c,Ariowa Irosogie,"Irosogie, Ariowa",,Person,United Kingdom,London,1992,,Male
0d068e41-8cd0-44aa-af39-b4e11528a08d,Bootleg Hatsune Miku,Bootleg Hatsune Miku,,Unknown,,,,,
0d0e926d-ab7b-46ec-84dc-02afeff1143e,WKLY,WKLY,KR,Person,South Korea,,,,
0d127dc5-d4d6-47a7-a257-a3603b083931,Jose Balaguer,"Balaguer, Jose",,Person,,,,,Male
0d18d604-a63c-4fd3-8bcb-81f427b8b556,213,213,PLZ,Unknown,,,,,
0d1e3554-3a44-4b51-9040-c5304c54702a,Emilie Satt,"Satt, Emilie",,Person,,,,,Female
0d212894-db54-4cc1-9ded-3cac50183a1d,Bon Scott,"Scott, Bon",AC/DC member,Person,United Kingdom,Forfar,1946-07-09,1980-02-19,Male
0d21b568-f8dd-4fb3-bd1f-709100e0c864,Ann Kim,"Kim, Ann",violin,Person,,,,,Female
0d33cc88-28ae-44d5-be7e-7a653e518720,Jeanette Olsson,"Olsson, Jeanette",,Person,Sweden,,1973,,Female
0d341f39-a9c4-44b6-9373-216674b37f74,Thomas McClary,"McClary, Thomas",,Person,United States,Eustis,1949-10-06,,Male
0d40a384-e448-4859-b13a-b14392b5e725,Ben Kohn,"Kohn, Ben",,Person,United Kingdom,,,,Male
0d40af7f-9b4f-4c42-9e5a-c827315dd240,Alex da Kid,Alex da Kid,"UK musician, record producer, songwriter, record executive & fashion designer",Person,United Kingdom,London,1982-08-27,,Male
0d4ab0f9-bbda-4ab1-ae2c-f772ffcfbea9,Pete Best,"Best, Pete",original drummer in The Beatles,Person,Liverpool,Chennai,1941-11-24,,Male
0d4adbb4-62e3-4733-84a5-5ad929786823,Jesse Tobias,"Tobias, Jesse",,Person,United States,Austin,1972-04-01,,Male
0d4afaaa-5fd5-44b8-adb4-33182500e22f,Original Off-Broadway Cast,Original Off-Broadway Cast,,Unknown,New York,,,,
0d5492d2-2069-4c4f-b77c-cb836ebd4841,Boone Wallace,"Wallace, Boone",,Person,United States,,,,Male
0d5a66e4-6be6-4d46-b050-d3340c2c933f,Ai Fujisaki,"Fujisaki, Ai",,Person,,,,,
0d5c70ee-5aa1-4ce1-a974-7e1044dd0135,齋藤陽菜,"Saito, Haruna",,Person,Japan,Tochigi,2004-05-24,,Female
0d69ebbe-02bb-43a7-bee2-47d6c098bc6b,Tony Chapman,"Chapman, Tony",,Person,United Kingdom,,,,Male
0d6ddac4-e2da-496c-99f3-6ba9b971447e,김채연,"Kim, ChaeYeon",tripleS,Person,South Korea,Gangbuk District,2004-12-04,,Female
0d79fe8e-ba27-4859-bb8c-2f255f346853,BTS,BTS,,Group,South Korea,Seoul,2013-06-13,,
0d90742f-bc33-425a-ae68-9f66dab3896b,Ben H. Allen,"Allen, Ben H.",,Person,United States,Atlanta,,,Male
0d9a912c-eadc-41d2-b1b3-977b1b553f54,최시원,"Choi, Si-won",,Person,South Korea,Seoul,1987-02-10,,Male
0daac67d-5010-4472-a54c-d1446d7ebf4f,Kasz,Kasz,"US producer Łukasz Gottwald, a.k.a. Dr. Luke",Person,United States,,,,Male
0dae16a7-ca29-4472-9a35-cc5229ea908f,Lindsey Lomis,"Lomis, Lindsey",,Person,,Nashville,,,Female
0dbd6300-efdc-420b-857e-895e18fad317,Count Basie,"Basie, Count",pianist,Person,United States,Red Bank,1904-08-21,1984-04-26,Male
0dc46d5f-3a84-44b5-a617-606828cf4f5c,NLW,NLW,,Person,,,,,Male
0de620fe-8d4d-4be0-b6ae-2669ef948b2e,Jasmine Cephas-Jones,"Cephas-Jones, Jasmine",US actress and singer,Person,United States,New York,1989-07-21,,Female
0df0cb5e-666a-4b98-a29a-1bb586199742,Naomi Neville,"Neville, Naomi",,Person,United States,Gert Town,1938-01-14,2015-11-10,Male
0df2d3af-4cb2-45d2-a8e1-145e042e7b25,NARIN,NARIN,MEOVV,Person,South Korea,,,,Female
0dfd6aab-9056-4764-89b0-80bee7c9f998,Pino Palladino,"Palladino, Pino",,Person,United Kingdom,Cardiff,1957-10-17,,Male
0e04fb98-1eba-4f83-b6b2-435ecad94cce,Al Aarons,"Aarons, Al","American jazz trumpeter, who also played the horn, flugelhorn",Person,United States,Pittsburgh,1932-03-23,2015-11-17,Male
0e0f67b3-16dd-4b76-bbdd-36b964155aef,Aaron Renner,"Renner, Aaron",,Person,United States,,,,Male
0e10f243-92e1-4c5b-a4ea-c87a2e5ff54c,刘扬扬,Liu Yangyang,NCT,Person,China,Düsseldorf,2000-10-10,,Male
0e145129-bbf7-4e0a-807b-ac9cfe52c636,하늘,Haneul,KISS OF LIFE,Person,South Korea,Suwon,2005-05-25,,Female
0e188a6b-8fc9-4ce9-8170-28ced05a280c,Tatiana Gottwald,"Gottwald, Tatiana",,Person,,,,,
0e19ab52-32ce-4b19-a401-764f14eb0075,Alex Bilo,"Bilo, Alex",a.k.a. Alex Bilowitz,Person,,,,,
0e1ed044-ddab-4f16-af08-23d61e6c3562,Maryjane,Maryjane,lalala studio,Person,South Korea,,,,
0e2432f2-1c94-44f3-bc11-8481fe3016c0,高橋みなみ,"Takahashi, Minami",ex‐AKB48,Person,Japan,Hachiōji,1991-04-08,,Female
0e598ffb-7afe-4a49-8d2d-a999e49b238f,온성윤,"On, Seong-yoon",,Person,South Korea,,,,Male
0e69ec5c-b526-433f-97e7-60b9810af699,제인스,Jayins,,Person,South Korea,,,,
0e78512d-fbc7-4c5a-b6dc-d9650df1ec75,"Simon ""Barny"" Barnicott","Barnicott, Simon ""Barny""",,Person,United Kingdom,,,,Male
0e7f4e2f-0b64-4d3f-a2fe-677fd9880c35,Steven Cheung,"Cheung, Steven",,Person,,,,,Male
0e836970-026e-4918-98ff-8d8f161511b9,冨手麻妙,"Tomite, Ami",,Person,Japan,Kanagawa,1994-03-17,,Female
0e8b5c70-3d94-4914-a7d3-2c717830c03b,Kole Audio Solutions,Kole Audio Solutions,Kole Hicks,Person,California,,,,Male
0e9972f8-5b64-467d-a3ce-4ad11afcefb4,Lucas,Lucas,producer/songwriter Lucas Secon,Person,Denmark,Copenhagen,1970,,Male
0eb93ee5-2e6a-4ab4-a988-99c9139a664a,Cirkut,Cirkut,,Person,Canada,Halifax,1985-04-23,,Male
0ed9a07c-f0ec-4466-a584-5ce6b6f74b86,Christian Linke,"Linke, Christian",,Person,,,1987-03-11,,
0edfb670-e666-41a6-b4e3-141d32944c9e,Ali Payami,"Payami, Ali",,Person,Sweden,,1983,,Male
0eebed62-6569-403d-ad98-b4849afa606a,비키,Vicky,Dal-shabet member,Person,South Korea,Seoul,1988-03-28,,Female
0eee89dc-7d86-4a15-97be-011652c49288,Conor Oberst,"Oberst, Conor",,Person,United States,Omaha,1980-02-15,,Male
0ef9b4c4-4a41-4ad8-9c64-98c0419c0150,Paul Waaktaar-Savoy,"Waaktaar-Savoy, Paul",,Person,Norway,Oslo,1961-09-06,,Male
0f059f6e-4d86-4443-a820-d8631fd921cf,Kristján Páll Kristjánsson,Kristján Páll Kristjánsson,"bassist, Of Monsters and Men",Person,Iceland,,,,Male
0f0a0c02-0aa6-4fc0-aad0-bb2e9d5bcbbb,EJAE,EJAE,K-pop writer,Person,,,,,
0f0ce763-6a74-4714-9c02-7cdc8bdea5e3,BADVILLAIN,BADVILLAIN,,Group,South Korea,Seoul,2024-04-04,,
0f18b368-f265-48ad-b88b-64534e926125,Nick Lobel,"Lobel, Nick",,Person,,,,,
0f1d5b01-8784-4870-9bd6-fa43178b9441,Justin Vernon,"Vernon, Justin",,Person,United States,Eau Claire,1981-04-30,,Male
0f272089-81c4-4b83-8c93-a90ac88cf81a,Bobbejaan Schoepen,"Schoepen, Bobbejaan",Belgian singing cowboy,Person,Belgium,Boom,1925-05-16,2010-05-17,Male
0f507924-08ee-4be2-8c06-b85b4cf25bb4,서정아,"Seo, Jung Ah",,Person,South Korea,,,,Female
0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Roger Waters,"Waters, Roger",,Person,United Kingdom,Great Bookham,1943-09-06,,Male
0f61769f-b2f7-4e78-8b21-c41ec3d12577,토니안,"Ahn, Tony",,Person,South Korea,Seoul,1978-06-07,,Male
0f69760b-e0e6-4cf4-ae47-24fb0ace538a,Lou Pardini,"Pardini, Lou",,Person,United States,,,,Male
0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,Nicole Scherzinger,"Scherzinger, Nicole",,Person,United States,Honolulu,1978-06-29,,Female
0f784cfc-955a-45f1-8d23-eb030d79e832,Vet Stone,"Stone, Vet",,Person,United States,,1949-05-02,,Female
0f7c1d51-1d49-4f9a-b22a-01413de666f4,LEFTI,LEFTI,,Person,United States,Stamford,1981-04-06,,Male
0f7d7848-59b6-43c4-af92-b76b1a799628,장현승,"Jang, Hyun-seung",,Person,South Korea,Suncheon,1989-09-03,,Male
0f7ecf35-2a7b-4c81-9b71-7c6b3e8c3a61,Jim Hughart,"Hughart, Jim",,Person,United States,Minneapolis,1936-07-28,,Male
0f815bfd-baf3-43b2-961a-5495c5336a43,Max Weissenfeldt,"Weissenfeldt, Max",Max Whitefield,Person,Germany,,,,Male
0faaba05-d9b3-4bde-85d1-bbbbcb838ece,Bonnie McKee,"McKee, Bonnie",,Person,United States,Vacaville,1984-01-20,,Female
0fad358b-6147-46fc-be41-032500786ed1,Tablo,Tablo,,Person,South Korea,Seoul,1980-07-22,,Male
0faf1e67-486d-49d6-9e63-ab5a0a7dd637,Chris Frazier,"Frazier, Chris",drummer,Person,United States,Bethesda,1967-09-07,,Male
0fb3fc56-9002-47ac-bec2-d8a2b87ad926,Shaun Kelley,"Kelley, Shaun",,Person,,,,,Male
0fb606f5-f95f-4bf2-bdd8-79771f36a97a,Happy Perez,Happy Perez,,Person,United States,,,,Male
